path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/34.png,509,702,1198,1168,85.34799867104981,3.38716013185419,77.61569037712977
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/35.png,402,561,1120,939,26.033094671615228,70.9137400761857,8.170721211465757
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/36.png,515,638,1154,1188,67.21184425400838,-34.05154368244481,28.69411985238891
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/37.png,642,572,1088,1198,61.40854821149136,-49.9777099718518,-8.395826496105556
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/38.png,1270,538,1808,1297,64.97183923945656,-18.443496839622448,16.548470197807248
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/39.png,702,400,985,1116,14.05369684393914,-4.690383306865279,12.635103562882279
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/40.png,762,585,988,1198,12.885461216635207,-31.656005741735054,-41.68463794658062
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/41.png,399,603,1052,1083,14.477870272007426,-65.83552267169854,-11.869270049332066
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/42.png,742,472,1006,1196,22.94452973245781,-0.809495909056535,-3.038064105495806
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/43.png,458,400,911,1154,-45.23644156203693,-13.570595311414994,8.170721211465757
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/44.png,481,634,1045,1176,-56.169241400943505,38.92673800128222,27.654470356255487
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/45.png,642,595,1164,1065,24.94089235538645,7.322496840833669,-41.490661769416405
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/46.png,690,514,1196,1170,56.05449667979993,-20.79148220469343,-37.01821069028154
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/47.png,567,526,1199,1007,59.72256232666956,40.03270074609158,-3.718805909983283
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/48.png,506,403,1055,1103,-12.14289522975177,34.448447041790786,13.621491853882931
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/49.png,495,539,972,1196,-15.105075654649387,-18.50568894210575,-21.70583987091586
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/50.png,573,549,1181,1063,10.997056465989369,39.526258571712354,-30.27481050245136
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/51.png,610,437,1082,1198,60.734609177407364,-24.686897084129615,11.231236213221816
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/52.png,577,401,967,1081,-13.252609738834547,-7.64378526361061,27.654470356255487
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/53.png,635,538,1047,1193,66.28255568072127,-24.10342847652271,10.105577357521016
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/54.png,414,572,1008,1034,-63.05858652608508,-47.089986772363794,5.833103261834722
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/55.png,510,549,898,1170,-33.91811595397359,18.372495205263718,-38.568123129723325
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/56.png,401,713,1156,995,-13.74026000421376,83.67491876686096,8.561250094689564
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/57.png,657,442,964,1166,7.186112507360333,3.673674358972534,14.520245276968664
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/58.png,599,522,982,1184,13.159806239324134,-28.951282211057084,-13.350130877296763
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/59.png,684,483,1170,1062,63.09896923732508,12.409522088479314,-14.595970144580011
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/60.png,573,403,1125,1022,-8.572604297914365,-44.28195382068846,41.44178035195344
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/61.png,507,664,1196,1184,86.26388253769653,-14.368243452633095,50.94872564927043
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/62.png,531,403,926,1064,-16.522162376269193,-29.470932570655684,47.85149236266351
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/63.png,639,400,996,1084,11.705606816443717,12.409522088479314,29.03645109461926
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/64.png,574,401,1079,1063,-7.554141739163702,-34.05154368244481,38.487899068092545
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/65.png,545,870,961,1200,8.054588143285404,-20.57650336593192,84.64501980813729
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/66.png,600,522,1076,1168,-8.876079441267377,34.82332448393301,-9.127193433248216
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/67.png,400,465,985,1175,-67.32575971408737,7.443757737301292,32.21438248650213
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/68.png,638,635,935,1091,-29.009243738603306,70.9137400761857,-41.43073413908016
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/69.png,590,550,1131,1199,8.569528910545664,31.77277726646643,-14.581472580117024
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/70.png,582,401,887,1145,-38.94680478465912,-4.1688302713005045,10.105577357521016
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/71.png,589,435,890,1100,-24.526230711114742,-14.731702746860389,20.12810731804278
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/72.png,402,545,1060,934,-64.03497278822563,-20.54962888096044,-41.752266474697535
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/73.png,531,405,927,1083,-45.79827570563426,7.322496840833669,23.17553105132921
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/74.png,533,583,951,1197,-18.544384493297272,-11.428566567084804,-24.608581641136563
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/75.png,399,570,963,1069,-8.792839374851008,-22.83926096789207,60.38274342744246
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/76.png,402,502,989,1069,-64.98822137483994,-26.730959368842072,-9.156651376114867
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/77.png,401,598,1113,1047,-9.59487530602907,72.06325132186862,41.018195516983596
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/78.png,645,527,1082,1189,27.634598225380174,17.458465180430803,-8.189449637209066
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/79.png,574,478,963,1194,-12.40252528954412,-14.731702746860389,-3.038064105495806
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/80.png,400,466,1043,1084,-16.19908959193186,39.12314330062789,34.41410502745011
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/81.png,565,654,1045,1181,-51.54462039689971,39.069976525085806,23.60875474580364
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/82.png,470,544,962,1170,-36.19085907498115,-21.424568848660343,-6.119214734361328
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/83.png,667,871,1131,1155,18.319354576167935,-16.622521326870704,84.66916468092238
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/84.png,608,615,1198,851,13.243972251009875,42.6199331472521,-49.62815489727941
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/85.png,529,431,919,1192,-68.00459705475427,37.204295044788005,-19.903784963863583
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/86.png,470,403,1093,1122,-17.17576997286752,41.45263413128934,13.496134181427477
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/87.png,427,468,1096,1151,-36.969125509272985,34.82332448393301,28.251854461053117
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/88.png,562,592,876,1172,-10.699756094163515,5.179106626006446,-42.06037254249532
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/89.png,489,403,897,1136,-45.329928144830596,-27.52605403558375,27.43645811782897
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/90.png,471,400,1122,1159,14.82980583482409,34.75646423181231,12.92332989218844
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/91.png,675,416,1138,1197,64.14736522188801,-28.97452422837165,-21.983114470327966
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/92.png,571,401,898,1098,-36.27043477218913,-18.50568894210575,25.076626590618854
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/93.png,400,535,952,1104,-38.25630867164851,-10.945504184520303,59.186976318172604
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/94.png,603,497,978,1174,5.98236302115494,-21.02186487215674,-6.810304493040498
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/95.png,692,403,1073,1167,78.26743662132505,-22.87125674350369,-10.137086912039363
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/96.png,429,555,1100,1095,-22.19774962712523,-44.28195382068846,-9.928489133240758
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/97.png,463,454,1196,896,65.4753588738284,41.76329306959309,-40.86890427978841
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/98.png,686,506,1124,1021,47.55844255731256,-9.901363467701216,-40.86890427978841
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/99.png,603,469,887,1164,-26.36283705005321,-2.1855514367563615,-9.583658248931137
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/100.png,706,428,1172,1182,52.30718298724434,-3.317502667757959,-9.127193433248216
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/101.png,680,403,1030,1177,62.42392120399512,-23.164430267209077,-9.175069117132516
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/102.png,404,493,1144,876,-68.80413328467445,-30.67921809237705,-41.490661769416405
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/103.png,415,503,983,1029,-72.06428253215023,-29.36244104257646,-6.119214734361328
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/104.png,553,577,1150,992,26.42402503306806,38.92673800128222,-24.608581641136563
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/105.png,431,578,908,980,-20.63875181430995,1.5369055311286217,-49.62815489727941
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/106.png,571,401,885,1087,-44.104940629924,-2.98312080227318,11.608288803876963
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/107.png,404,556,1137,923,-65.3149211033663,-35.94965449951773,-35.744488770380386
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/108.png,609,452,895,1169,-35.977745733094004,9.16243547381128,-6.957664969319389
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/109.png,694,526,1131,1040,34.99970832197879,-11.259855523455638,-41.68463794658062
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/110.png,518,539,1199,945,64.3687650422222,12.354762147411892,-41.752266474697535
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/111.png,535,401,903,1102,-51.826895199730686,-16.735196799023335,12.635103562882279
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/112.png,522,533,1018,1191,-18.64927186326535,-23.888492480896346,-10.297331137312066
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/113.png,731,424,1037,1173,23.54598046758209,9.16243547381128,12.92332989218844
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/114.png,604,402,1025,1058,15.15624531449403,37.0353920944766,47.85149236266351
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/115.png,418,519,941,1064,-55.66673919062968,-26.45612781981852,-4.701969065412748
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/116.png,400,442,1029,1071,-18.118189727577963,37.0353920944766,35.24059479344738
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/117.png,489,402,868,1141,-22.357446749367853,-20.54962888096044,38.844600512163325
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/118.png,587,588,1123,929,30.028508640486,15.398758130552412,-41.752266474697535
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/119.png,581,402,873,1041,-49.199436975846815,-12.246963510064882,28.385953658354033
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/120.png,645,602,1172,1029,16.722653000157027,19.817471626840696,-41.51851684168026
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/121.png,417,506,913,1099,-63.62366065723172,-8.785438467570968,-14.581472580117024
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/122.png,713,800,1105,1199,-9.154392279116763,39.526258571712354,84.64501980813729
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/123.png,504,501,1166,1174,7.871147604779058,41.2505996283859,-2.0897362868002953
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/124.png,536,406,1063,1115,-24.932295733217288,34.75646423181231,10.105577357521016
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/125.png,652,404,1190,1128,47.71664068316623,18.34409558632463,52.033213971879675
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/126.png,500,400,897,1061,-49.010886085353306,-50.82910195532173,38.844600512163325
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/127.png,404,465,1039,993,-66.12198688842828,-30.049541768119628,-14.629549525329065
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/128.png,701,887,1102,1200,9.098155097368263,10.561182947140933,86.07726788363962
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/129.png,565,400,1063,1068,20.61992329432754,37.5140792291334,28.66625329489027
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/130.png,664,417,1028,1197,61.66946198512324,-29.98979361726182,-9.859230596574283
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/131.png,576,401,903,1063,-19.065231158239794,-26.45612781981852,39.74382765939673
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/132.png,427,708,1172,1158,-19.818689015459974,82.4494506973063,41.21343237757329
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/133.png,535,601,1187,1026,15.639209195902875,53.414405472011005,-13.9684549915915
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/134.png,414,667,1101,1190,-88.73015175897939,73.30914947359219,-6.187485893762661
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/135.png,619,404,998,1178,6.101778689756728,13.747378141624116,9.850182262173576
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/136.png,658,478,1197,1029,74.6538845902974,15.513094917666681,-19.903784963863583
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/137.png,562,460,997,1170,5.560897334441082,-23.164430267209077,-0.0679033684477961
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/138.png,407,621,1029,1010,-20.665510850440654,-44.59422181894298,-27.3090443474063
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/139.png,505,400,1063,1111,-21.239339270052042,35.10066417566474,15.171078572267442
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/140.png,619,399,905,1104,-10.066572770624916,2.8994922241758703,13.496134181427477
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/141.png,569,449,887,1174,-37.20283620836933,16.860551616527104,-11.032554691917795
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/142.png,404,472,1020,1052,-57.80172585930335,-28.97452422837165,-9.859230596574283
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/143.png,555,403,946,1066,-36.51832758064406,18.34409558632463,15.171078572267442
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/144.png,580,402,908,1080,-64.24206323379191,-28.951282211057084,38.487899068092545
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/145.png,450,405,879,1117,-86.79722474099974,-5.546148075795807,5.417674875697542
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/146.png,409,566,1047,1104,-9.162350678875843,-44.36158178894487,-26.04443479894478
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/147.png,620,405,1172,1156,66.59005809432814,5.179106626006446,38.844600512163325
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/148.png,684,544,1194,1109,54.72862505003178,13.773843713004188,-14.595970144580011
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/149.png,768,557,1134,1166,21.302424811617897,-17.24219611728399,-41.51851684168026
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/150.png,713,467,1153,1192,50.7231569148077,-25.76719252875107,-25.88800600855066
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/151.png,538,500,1155,1175,-10.463321857918567,45.77150057354465,-1.2550173890334246
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/152.png,491,518,1159,1191,19.120227655544063,38.0510768534713,-3.038064105495806
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/153.png,617,519,935,1199,-12.255940849325485,-9.128877802064686,-10.449875086283024
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/154.png,583,531,858,1191,-16.457097183715945,3.6575407293706426,-19.903784963863583
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/155.png,659,455,1178,1110,70.30574477512096,13.52165355909818,-12.141060440562118
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_1/156.png,488,638,1051,1149,-62.52717125793595,7.443757737301292,61.60973258609946
